id,name,brand,retail_price,cost,category_id,distribution_center_id
9326,Acorn Grippy Versafit Socks,ACORN,14.4,5.31,5,1
132,Asics Women's Core Long Sleeve Shirt,ASICS,30,15.48,13,1
191,Asics Women's Core Short Sleeve Shirt,ASICS,24.99,13.62,13,1
271,ASICS Women's Circuit 7 Singlet,ASICS,18.95,10.48,13,1
306,Asics Women's Favorite Long Sleeve Shirt,ASICS,45.99,23.73,13,1
567,ASICS Women's Competition Long Sleeve,ASICS,39.99,22.07,13,1
634,ASICS Women's Rib I Tech 1/2 Zip Pullover,ASICS,44.99,23.12,13,1
2480,ASICS Women's Performance Running Capri Tight,ASICS,36,15.01,4,1
2493,ASICS Women's Intensity Low Sock,ASICS,13.65,5.71,4,1
2548,ASICS Women's Low Cut Short,ASICS,28,10.81,4,1
2578,Asics Women's Core Short Sleeve Shirt,ASICS,24.99,9.9,4,1
2595,ASICS Women's Circuit 7 Warm-Up Long Sleeve Short,ASICS,22,8.25,4,1
2677,ASCIS Hydrology Low Socks (Pack of 3),ASICS,16.99,7.99,4,1
2691,ASCIS Intensity Low Socks (Pack of 3),ASICS,13.65,6.18,4,1
2739,ASICS Women's Hydrology Low Sock,ASICS,16.99,6.58,4,1
2747,Asics Women's Favorite Long Sleeve Shirt,ASICS,45.99,21.2,4,1
2796,ASCIS Cushion Low Socks (Pack of 3),ASICS,903,373.84,4,1
2875,ASICS Women's Field Skirt,ASICS,32.39,12.92,4,1
2923,ASICS Women's Ready Set Long Sleeve Top,ASICS,25,11.48,4,1
2986,ASICS Women's Ready Set Short Sleeve Top,ASICS,25,11.25,4,1
2991,ASICS Women's Intensity Quarter Sock,ASICS,14.45,5.72,4,1
2992,Asics Women's Core Tank,ASICS,22,8.32,4,1
3028,ASICS Women's Team Split Short,ASICS,29.99,11.58,4,1
8754,ASICS Women's Thermopolis LT Jacket,ASICS,84.99,38.08,22,1
11058,ASICS Women's Stride Running Brief,ASICS,25.99,15.02,21,1
12856,Womens ASICS Aneka Boardshort Unlined Shorts,ASICS,33.99,13.02,3,1
13710,ASICS Unisex Adult Thrmopolis LT Beanie,ASICS,22,8.25,1,1
14345,ASICS Women's Legato II Tight,ASICS,26.96,12.54,17,1
15448,ASICS Unisex Adult Thrmopolis LT Beanie,ASICS,22,11.86,2,1
16875,ASICS Men's Favorite Short Sleeve Top,ASICS,42,25.58,13,1
18132,ASICS Men's Myles II Running Tight,ASICS,25,9.73,4,1
18154,ASICS Men's Myles II Running Pant,ASICS,49.95,22.93,4,1
18163,ASICS Men's Asics Core Long Sleeve Top,ASICS,30,11.46,4,1
18290,ASICS Men's Running Compression Long Sleeve,ASICS,39.99,16.44,4,1
18418,ASICS Men's Team Medley Tight,ASICS,34.19,13.68,4,1
18451,ASICS Men's Favorite Long Sleeve Top,ASICS,45.99,19.68,4,1
18464,ASICS Men's Circuit 7 Warm-Up Long Sleeve Short,ASICS,21.34,8.56,4,1
18767,Asics Men's Core Tank,ASICS,21.99,9.21,4,1
18773,ASICS Men's Favorite Short Sleeve Top,ASICS,42,18.86,4,1
18794,ASICS Men's Ready Set Singlet,ASICS,25,10.68,4,1
25824,ASICS Men's ASX Boxer,ASICS,25,12.4,23,1
28486,ASICS Unisex Adult Thrmopolis LT Beanie,ASICS,22,8.91,1,1
21084,Agave Men's Waterman Relaxed Grey Jean,Agave,205,108.44,16,1
21266,Agave Men's Waterman Relaxed Soft Jean,Agave,185,95.27,16,1
21412,Agave Men's Waterman Relaxed Fit Straight Leg Jean,Agave,205,110.7,16,1
5058,Ariat 9437 Women's Double Trouble Boyfriend Sugar Devil,Ariat,69.95,36.23,16,1
9107,Ariat 9398 Women's Western Boot Knee High Sock Pink,Ariat,9.95,4.36,5,1
20746,Ariat 7775 Men's M4 Low Rise Boot Tabac,Ariat,83.58,47.64,16,1
20765,Ariat 8403 Men's M4 Low Rise Boot Scoundrel,Ariat,85.63,41.36,16,1
26269,C-in2 Men's Core Basic Lo No Show Profile Brief with Sling,C-IN2,18,7.69,23,1
26270,C-IN2 Men's Zen Strong Arm V-Neck T-Shirt,C-IN2,36,17.89,23,1
26295,C-IN2 Men's Grip Compression,C-IN2,30,13.08,23,1
26301,C-in2 Men's Core No Show Army Trunk with Sling,C-IN2,23,11.85,23,1
26388,C-IN2 Men's Core Basic Crew Neck Tee,C-IN2,28,14.06,23,1
26392,C-in2 Men's Core Lo No Show Army Trunk,C-IN2,21,9.74,23,1
26393,C-in2 Men's Crew Neck Long Sleeve T Shirt,C-IN2,35,15.5,23,1
26421,C-IN2 Men's Hand Me Down Ringer Vee Neck Tee Shirt,C-IN2,35,18.03,23,1
26439,C-IN2 Men's Core Basic Square Neck Tank Top,C-IN2,20,8.42,23,1
17339,C1RCA Men's Icon Zip Fleece,C1RCA,54,29.05,9,1
17694,C1RCA Men's Icon Pullover Fleece,C1RCA,49.95,26.57,9,1
18006,C1RCA Men's Gustav Tac Zip Fleece,C1RCA,79,44.08,9,1
20175,Tuxedo Vest - Solid Satin with Matching Pin Ascot Turquoise,Cardi,79.95,34.3,19,1
16811,Ralph Lauren Chaps Solid PiquÃ© - Big & Tall,Chaps,32.88,18.25,13,1
19353,Chaps Big and Tall Argyle V-Neck Vest,Chaps,39.88,19.1,14,1
19364,Chaps Big and Tall Solid V-Neck Vest,Chaps,39.88,19.86,14,1
19369,Chaps Long - sleeved Cotton Crew Sweater,Chaps,24.99,13.49,14,1
19434,Chaps Big and Tall Solid V-Neck Vest,Chaps,39.88,21.1,14,1
19509,Chaps Big and Tall Argyle V-Neck Vest,Chaps,39.88,18.27,14,1
19586,Chaps Big and Tall Solid V-Neck Vest,Chaps,39.88,21.26,14,1
19742,Chaps Big and Tall Solid V-Neck Vest,Chaps,39.88,19.66,14,1
27291,Chaps Men's (S-XXL) Short Sleeve Jersey V-Neck/Knit Pant Sleep Set,Chaps,60,26.46,18,1
27293,Chaps Men's Long Sleeve Microfleece Crew/Flannel Pant Sleep Set Red/Plaid,Chaps,60,24.6,18,1
5825,Chyor Leggings For Spring Fall,Chyor,49,30.77,24,1
9015,Chyor Tights For Winter,Chyor,49,21.85,5,1
9435,Chyor Tights For Spring Fall,Chyor,49,19.31,5,1
22341,Drake Fleece Lined Flyway Canvas Pants,Drake,59.99,25.44,20,1
21574,Evisu European edition Vintage cut denim jeans,Evisu,349.17,180.52,16,1
7033,Grass Collection Plain front Short,Grass,29.41,14.32,15,1
7053,Grass Band Hem Shorts,Grass,16.22,8.06,15,1
10531,Bra-Tastic- Set of 3 (Medium),Jobar,18.27,10.07,21,1
25862,Joe's Men's The Relaxed Fit Boxer,Joe's,25,12.1,23,1
4169,Women's KC and Friends Detachable Apron Romper/Jumpsuit (Maternity),KC&PP,115,59.68,25,1
3965,Krazy Sexy Club Cocktail Party Evening Dress #312 US 0-2 2-4 4-6,Krazy,49.99,22.3,7,1
4014,Krazy Sexy Club Cocktail Party Evening Dress #266 US Size 0-2 2-4 4-6,Krazy,39.99,16.6,7,1
4081,Krazy Color block Punk Flouncing Ruffled Harem Jumpsuit Playsuit Genie Pants US Size 0-2 4-6 6-8,Krazy,41.99,21.2,25,1
4175,Krazy Sexy Club Cocktail Party Evening Playsuit Jumpsuit Romper #388 US Size 0-2 4-6 6-8,Krazy,45.99,23.41,25,1
5223,Krazy Larry Pull on Ankle Pants,Krazy,125,62.63,8,1
5620,Krazy Larry Full Length Pull on Pants,Krazy,145,79.46,8,1
7949,Krazy Shawl Collar Tuxedo Boyfriend Suit Blazer Jacket Coat #282 US Size 0-2 4-6 6-8,Krazy,39.99,14.12,11,1
16917,Matix Men's Rikers,Matix,54,28.89,13,1
17141,Matix Men's Asher Classic Zipper Hooded Jacket,Matix,60,34.32,9,1
17247,Matix Men's Builders Henley Hoodie,Matix,48,27.55,9,1
17298,Matix Men's Asher Chambray Hoodie,Matix,78,45.47,9,1
17452,Matix Men's Sleepy Flannel Shirt,Matix,78,43.06,9,1
17536,Matix Men's Builders 11 Zip Hoodie,Matix,45,22.99,9,1
17537,Matix Men's Asher Borough 2 Hoodie,Matix,72,37.01,9,1
19129,Matix Men's Mj Classic,Matix,52,26.57,14,1
19426,Matix Men's Burbank Sweater,Matix,52,24.96,14,1
19699,Matix Men's Nabokov,Matix,52,25.95,14,1
20870,Matix Men's Gripper Denim Pant,Matix,72,39.1,16,1
20963,Matix Men's Constrictor Hesh Denim Pant,Matix,72.95,35.38,16,1
21443,Matix Men's Miner Denim Pant,Matix,68,33.66,16,1
21470,Matix Men's Mj Jean,Matix,66.95,35.62,16,1
21929,Matix Men's Welder SP12 Chino Pant,Matix,46,19.41,20,1
22266,Matix Men's Gripper Twill Pant,Matix,60,28.38,20,1
22355,Matix Mike Mo Stretch Cord Pant - Men's,Matix,62.95,30.03,20,1
22567,Matix Men's Nexus Pant,Matix,58,28.77,20,1
22629,Matix Men's Mj Cord,Matix,65,30.75,20,1
23088,Matix Men's Welder Classic Short,Matix,33,15.28,15,1
23274,Matix Young Men's Welder Shorts,Matix,49.95,24.98,15,1
23354,Matix Kilowatt Shorts - Black,Matix,37.95,19.01,15,1
23371,Matix Men's Welder Modern Short,Matix,32.99,16.82,15,1
14087,Mundi Croco My Big Fat Wallet Zip Around w/ Safe Keeper,Mundi,23.75,9.81,1,1
14168,File Master Wallet W/ RFID Blocking Safe Keeper,Mundi,22.99,9.04,1,1
15273,MUNDI Big Fat Flap Wallet,Mundi,21.99,11.19,2,1
15429,Mundi Big Fat Wallet,Mundi,21.99,10.4,2,1
15797,MUNDI Big Fat Wallet,Mundi,19.99,9.1,2,1
10493,NuBra Feather Lite,NuBra,32,15.49,21,1
12561,NuBra Soft Travel Case Black,NuBra,13.99,7.6,21,1
12601,Nubra Seamless Super Light Adhesive Bra B Cup Mocha,NuBra,39.99,21.43,21,1
12605,Nubra Seamless Super Light Adhesive Bra A Cup Nude,NuBra,40,21.12,21,1
12647,Nubra Seamless Super Light Adhesive Bra D Cup Mocha,NuBra,39.99,21.75,21,1
12648,Nubra Seamless U - Small - Nude,NuBra,39.99,21.35,21,1
12686,Nubra Seamless Super Light Adhesive Bra D Cup Black,NuBra,39.99,20.87,21,1
12693,Nubra Seamless Super Light Adhesive Bra B Cup Nude,NuBra,39.99,20.75,21,1
12694,Nubra Seamless Super Light Adhesive Bra C Cup Mocha,NuBra,39.99,21.47,21,1
12695,Nubra Seamless Super Light Adhesive Bra C Cup Black,NuBra,39.94,21.65,21,1
12698,Nubra Seamless Super Light Adhesive Bra A Cup Black,NuBra,39.94,21.57,21,1
98,Patty Women Cowl Neck Button Embellished Ruched Blouse Top,Patty,39.99,21.71,13,1
115,Patty Women Stunning 2-in-1 Hoodie Casual Blouse Top,Patty,44.99,24.65,13,1
125,Patty Women Stunning Trimmed Boat Neck Long Sleeve Blouse Knit Top,Patty,33.98,17.7,13,1
128,Patty Women Trendy Diagonal Stripe Cowl Neck Long Sleeve Blouse Top,Patty,33.98,18.38,13,1
162,Patty Women Smart V Neck Ruched Long Sleeve Blouse Top,Patty,34.99,20.08,13,1
163,Patty Women Sexy Keyhole Long Sleeve Blouse Top,Patty,32.98,18.63,13,1
167,Patty Women Sexy Cowl Neck Ruffle Sleeve Casual Blouse Top,Patty,28.98,16.61,13,1
172,Patty Women Trendy Stripe / Solid Off shoulder Long Sleeve Casual Blouse Top,Patty,28.98,17.56,13,1
178,Patty Women Stylish Off Shoulder Cross Tied Long Sleeve Top,Patty,37.98,22.6,13,1
180,Patty Women Smart Checkers / Solid Bolero Style Long Sleeve Knit Blouse Top,Patty,31.98,18.93,13,1
186,Patty Women Unique Corset Embroidered Back Cap Sleeve Boho Clubwear Blouse Top,Patty,27.98,15.84,13,1
209,Patty Women Stunning Scoop Neck Ruched Gathered Long Sleeve Blouse Top,Patty,32.99,17.65,13,1
211,Patty Women Sexy V Neck Ruched Bust Long Sleeve Blouse Top,Patty,31.98,17.27,13,1
214,Patty Women Unique Cut Out Shoulder Bell Sleeve Boho Blouse Top,Patty,31.98,17.3,13,1
222,Patty Women Fitted One shoulder Ruched Arm Long Sleeve Blouse Top,Patty,28.98,14.98,13,1
228,Patty Women Fabulous Plunge Ruched Long Sleeve Blouse Top,Patty,32.98,18.9,13,1
235,Patty Women Long Sleeves Ruched Turtleneck Tunic Blouse Top,Patty,39.99,23.35,13,1
237,Patty Women Sexy Convertible Long Sleeve Casual Wrap Blouse Top,Patty,33.99,19.68,13,1
262,Patty Women Sexy Crochet Eyelet Lace Back Cami Vest Top,Patty,27.99,15.7,13,1
285,Patty Women Sexy Black Floral Lace Polo Neck Long Sleeve Blouse Top,Patty,34.98,20.08,13,1
286,Patty Women Smart V Neck Checkers Long Sleeve Knit Top,Patty,31.98,17.46,13,1
311,Patty Women Unique Boat Neck O Ring Cut Out Shoulder 3/4 Sleeve Blouse Top,Patty,29.98,15.5,13,1
315,Patty Women Elegant Black V Neck Chiffon Long Sleeve Blouse Top,Patty,33.98,17.81,13,1
319,Patty Women Sexiest & Stunning Lace Back Ruched Halter Clubwear Top,Patty,27.59,14.15,13,1
324,Patty Women Smart Shirt Collar V-Neck Knit Tops 2-in-1 Style Blouse,Patty,32.98,19.95,13,1
344,Patty Women Stunning Halter Cut Out Shoulder Long Sleeve Party Top,Patty,28.98,15.3,13,1
349,Patty Women Cute On/Off Shoulder Wide Sleeve Tops,Patty,31.98,16.98,13,1
353,Patty Women Kimono Sleeve One Shoulder Blouse Tops,Patty,31.99,17.66,13,1
357,Patty Women Beautiful Bolero Style Embellished w/ Buttons Blouse Top,Patty,28.98,16.81,13,1
361,Patty Women Sexy Twist Cowl Neck Clubwear Party Tank Cami Top,Patty,28.98,16.03,13,1
379,Patty Women Sexy Cowl Neck Cut Out Asym Sleeve Casual Blouse Top,Patty,28.98,16.81,13,1
382,Patty Women Cowl Neck Off Shoulders Long Sleeves Top,Patty,31.98,17.56,13,1
388,Patty Women Sexy V Neck Cut Out Shoulder Short Sleeve Party Blouse Top,Patty,31.98,18.96,13,1
391,Patty Women Sexy Cross Back Necklace Hippie Top Cami,Patty,32.99,17.25,13,1
407,Patty Women Multi-Style On/Off Shoulder Long Sleeve / Sleeveless / Halter Tops,Patty,34.98,18.33,13,1
438,Patty Women Cowl Neck Backless Chain Draping Halter Tops,Patty,28.98,15.74,13,1
440,Patty Women Unique Bolero Style Button Embellished Long Sleeve Party Blouse Top,Patty,33.99,19.1,13,1
455,Patty Women Diagonal One Shoulder with Neck Warmer Tops,Patty,28.74,15.55,13,1
461,Patty Women Stunning Draping Back Buckle Closure Party Tops,Patty,31.98,18.61,13,1
466,Patty Women Sequins One Shoulder Fringe Tops,Patty,31,18.63,13,1
474,Patty Women Unique V Neck Shawl Collar Short Sleeve Knit Jumper Blouse Tunic Top,Patty,42.98,25.36,13,1
518,Patty Women Trendy V Neck Ruched Twist Knot Front Long Sleeve Casual Tunic Blouse Top,Patty,34.99,20.05,13,1
639,Patty Women Boat Neck/One Shoulder Drawstring Short Sleeve Banded Causal Blouse Top,Patty,30.99,18.22,13,1
651,Patty Women Sexy Backless Open Shoulder Long Sleeves Top Set,Patty,32.98,19.1,13,1
654,Patty Women Stylish Polo Neck Cap Sleeve Casual Blouse Top,Patty,29.98,16.37,13,1
705,Patty Women Sexiest Strapless Pleated Bust Clubwear Party Tube Top,Patty,26.98,15.35,13,1
782,Patty Women Stylish V Neck Cut Out Cold Shoulder Slit Long Sleeve Party Blouse Top,Patty,31.99,19.03,13,1
820,Patty Women Comfy Drape Collar Long Sleeve Asym Hem Cardigan,Patty,33.98,15.73,14,1
826,Patty Women Stunning Strips Crew Neck Long Sleeve Knit Top Jumper,Patty,43.98,20.98,14,1
830,Patty Women Comfy Long Sleeve Hooded Asym Hem Sweatercoat Knit Cardigan Jumper,Patty,44.99,18.04,14,1
834,Patty Women Comfy Hooded Cable Knit Long Sleeve Jumper Tunic Top,Patty,44.99,20.65,14,1
842,Patty Women Soft & Cute Long Sleeved Bolero Shrug Top,Patty,24.99,11.3,14,1
847,Patty Women Russian Faux Fur Trim Hooded Jumper Cardigan Jacket,Patty,67.98,29.78,14,1
849,Patty Women Smart V-Neck Ribbed Knit Long Sleeve Jumper Tunic Top,Patty,43.99,19.58,14,1
850,Patty Women Elegant Ruffle Flounce Collar Asym Long Jumper Cardigan,Patty,63.98,29.43,14,1
857,Patty Women Smart Buttons Embellished Zip Front Military Cardigan Jumper Jacket,Patty,56.98,27.69,14,1
871,Patty Women Stylish V-Neck Long Sleeve Knit Tunic Jumper Top,Patty,43.99,20.85,14,1
875,Patty Women Trendy Ribbed V-Neck Crossover Empire Waist Long Sleeve Knit Jumper Top,Patty,42.99,21.5,14,1
879,Patty Women Trendy Stripe Long Sleeve Drape Front Cardigan Jacket,Patty,34.98,17.11,14,1
880,Patty Women Unique Puffy Sleeve Fold Neck Asym Hem Cardigan Sweater,Patty,41.98,17.13,14,1
889,Patty Women Long Sleeves Cascading Open Front Asymmetric Hem Jumper Cardigan,Patty,53.99,23.16,14,1
904,Patty Women Corset V-Neck Ribbed Long Sleeve Knit Jumper Top,Patty,43.98,20.54,14,1
911,Patty Women Cute Short Sleeved Shrug Cardigan Tops,Patty,22.99,9.72,14,1
940,Patty Women Comfy Turtleneck Long Sleeve Knit Tunic Tops Jumper,Patty,45.98,19.77,14,1
954,Patty Women Trendy Drape Collar Long Sleeve Asym Hem Cardigan Top.,Patty,32.99,14.78,14,1
960,Patty Women Flattering Long Sleeve Light Knit Bolero Shrug Cardigan,Patty,31.98,12.95,14,1
963,Patty Women Unique V Neck Shawl Collar Short Sleeve Knit Jumper Blouse Tunic Top,Patty,42.98,21.28,14,1
986,Patty Women Striped V-Neck Crossover Empire Waist Long Sleeve Knit Jumper Top,Patty,42.99,17.45,14,1
1022,Patty Women Sexy Off Shoulder Buttons Long Sleeve Tunic Jumper,Patty,44.98,21.82,14,1
1036,Patty Women Comfy Long Sleeve Open Front Ruched Pocket Light Boyfriend Jersey Cardigan,Patty,37.99,15.65,14,1
1075,Patty Women On / One Shoulder Wool Blend Batwing Sleeve Jumper Top,Patty,43.98,18.69,14,1
1160,Patty Women Sexy Deep V-Neck Wrap Asym Hem Mini Knit Dress,Patty,37.98,16.33,14,1
1165,Patty Women Stylish Scoop Neck Ribbed Striped Long Sleeve Knitwear Jumper Top,Patty,42.99,18.06,14,1
1166,Patty Women Trendy Asym Hem Long Slevee Ribbed Jumper Cardigan,Patty,41.98,17.97,14,1
1263,Patty Women Stunning Long Sleeve Knit Bolero Shrug Cardigan Jumper,Patty,39.98,19.91,14,1
1396,Patty Women Stunning Shawl Ridded Collar Long Sleeve Light Knit Cardigan Jumper,Patty,39.98,18.35,14,1
1609,Patty Women Wide/Stand Collar Zip Up Front Pocket Long Sleeve Light Jacket,Patty,63.99,30.01,9,1
3187,Patty Women Elegant Black V Neck Floral Lace 3/4 Sleeve Cocktail Party Mini Dress,Patty,39.98,16.75,7,1
3216,Patty Women Sexy Drape Cowl Neck Long Sleeve Party Knit Dress,Patty,37.98,15.5,7,1
3217,Patty Women Comfy Off Shoulder Long Sleeve Fitted Casual Dress,Patty,34.98,15.01,7,1
3227,Patty Women Gorgeous Hoodie Cable Jumper Knit Casual Party Mini Dress,Patty,53.99,24.78,7,1
3286,Patty Women V Neck Bow Front Short Sleeve Cocktail Party Flow Dress,Patty,34.98,17.35,7,1
3311,Patty Women Convertible V Neck / One Shoulder Open Back Ruched Evening Dress,Patty,37.98,15.99,7,1
3340,Patty Women Elegant Square Neck Ruched Evening Cocktail Party Dress,Patty,34.98,14.41,7,1
3344,Patty Women Ruched V Neck Dropped Waist Evening Clubwear Mini Dress,Patty,34.99,17.39,7,1
3353,Patty Women Comfy Black Hoodie Cable Jumper Knit Casual Party Long Maxi Dress,Patty,57.98,24.82,7,1
3362,Patty Women Turtleneck Long Sleeve Knitwear Mini Jumper Dress,Patty,45.98,19.08,7,1
3395,Patty Women Comfy On/One Shoulder Bat Wing Sleeve Sweater Mini Dress,Patty,43.98,21.24,7,1
3424,Patty Women Unique Bolero Style Long Sleeve Party Mini Dress,Patty,32.98,14.31,7,1
3482,Patty Women Smart Polo Neck Cap Sleeve Casual Party Mini Dress,Patty,34.98,14.45,7,1
3517,Patty Women Cute O-ring Halter Drape Front Mini Dress Clubwear,Patty,32.98,15.43,7,1
3521,Patty Women Gorgeous Floral Lace Halter Ruched Cocktail Party Mini Dress,Patty,34.98,15.29,7,1
3604,Patty Women Stunning Faux Denim Collared V-Neck Mini Dress,Patty,42.99,19.39,7,1
3753,Patty Women Cute Black & White Spotted Halter Cocktail Party Dress,Patty,34.98,15.43,7,1
3889,Patty Women Stunning Drape Front and Back Cowl Neck Sleeveless Casual Dress,Patty,39.98,16.67,7,1
3892,Patty Women Gorgeous Square Neck Pencil Cocktail Evening Party Dress,Patty,39.98,16.55,7,1
3920,Patty Women Beautiful One Piece Drawstring Waist Knit Long Maxi Dress,Patty,37.98,16.52,7,1
3923,Patty Women Mesh Fabric Fully Lined Cowl Neck Ruched Sheath Cocktail Party Mini Dress,Patty,42.99,17.5,7,1
4015,Patty Women Black One Shoulder Crochet Lace Cocktail Mini Dress,Patty,31.98,15.48,7,1
8445,Patty Women Black Motorcycle Biker Zip Front Jacket,Patty,57.99,28.18,22,1
8452,Patty Women Black Double Layers Stand Collar Zip Front Trucker Jacket,Patty,63.98,28.85,22,1
8698,Patty Women Smart Black Hoodie Zip Toggle Closure Spring Jacket,Patty,63.98,30.26,22,1
11876,Patty Women Cotton Sequins Padded Smocked Back Halter Corset Top,Patty,29.98,15.23,21,1
14558,Patty Mama Stylish Cowl Neck Short Sleeve Ruched Sides Stretch Maternity Dress,Patty,34.99,14.14,17,1
14560,Patty Mama Cowl Neck Drop Shoulder Long Sleeve Tunic Maternity Blouse Top,Patty,33.99,14.48,17,1
15139,Patty Mama Twisted Cowl Neck Camisole Tank Sleeveless Tunic Casual Maternity Top,Patty,31.99,14.27,17,1
28405,1 1/2 In. Original Perry Suspenders,Perry,16.9,6.57,1,1
28887,2 inch Perry Outback Comfort Suspenders (Wear Like a Vest),Perry,26.99,10.77,1,1
25150,Polar-Ex Fleece Storm-Tec Fleece Socks (Black) LARGE,Polar,9.99,6.28,6,1
25240,Polar-Ex Fleece Storm-Tec Fleece Socks (Gray) LARGE,Polar,9.99,6.04,6,1
5099,Raven Womens Mackenzie,Raven,205,103.52,16,1
5016,Rawik Boot Cut Jean Snowboard Pants Black Womens,Rawik,59.99,29.46,16,1
2073,Rival Traditional French Terry Sleeveless Hoody,Rival,39.99,17.48,9,1
19787,Royal Cashmere RC 904 Lupetto Uomo Navy Blue Mockneck Men's Sweater,Royal,79.99,36.88,14,1
24505,Royal Classic Mens Argyle Dress Casual Socks Cotton Blend Assortment Variety. 12 Pair. 10-13.,Royal,26.99,16.17,6,1
24587,Royal Classic Mens Argyle Dress Casual Socks Cotton Blend Assortment Variety. 12 pair. 9-11.,Royal,23.99,14.37,6,1
24821,Royal Classic Mens Pattern Dress Socks Cotton Blend Assorted 12-Pack. 10-13,Royal,19.99,12.65,6,1
2399,Sauce Hockey Signing Bonus Womens Hoodie. Grey. Large. Hockey Apparel. F11W1001,Sauce,39.95,20.69,9,1
2720,SKINS Women's Ry400 Recovery Long Tights,Skins,85.61,35.96,4,1
2939,SKINS Women's A400 Long Tights,Skins,99.74,43.59,4,1
18064,SKINS Men's A400 1/2 Tights,Skins,91.15,40.38,4,1
18201,SKINS Men's Ry400 Recovery Long Tights,Skins,155,63.24,4,1
18524,SKINS Men's A400 Short Sleeve Top,Skins,68.01,29.52,4,1
18610,SKINS Men's A400 Long Sleeve Top,Skins,84.64,38.43,4,1
18760,SKINS Men's A400 Calf Tights W/Stirrup Compression Socks,Skins,37.47,17.5,4,1
9429,Spanx Patterned Tight End Tights in Illusion Stripe,Spanx,28,11.65,5,1
9479,SPANX Patterned Tight-End Coil Stripe Tights,Spanx,28,11.12,5,1
11104,SPANXÂ® - In-Power Line Super Higher Power - Nude,Spanx,38,18.58,21,1
11138,SPANX Slim Cognito Full Shape Slip (392),Spanx,98,55.57,21,1
11144,SPANX On Top and In Control Modern Scoop Tank (906),Spanx,68,38.76,21,1
11176,Spanx Hide and Sleek Adjustable Strap Cami 164,Spanx,54,28.19,21,1
11224,Spanx On Top and In Control Elbow Length Scoop Neck - Vanilla,Spanx,98,52.53,21,1
11230,SPANXÂ® - In-Power Line Super Higher Power - Black,Spanx,38,18.89,21,1
11253,SPANX Trust Your Thin-Stincts Tank Full Slip (1818),Spanx,98,51.16,21,1
11269,SPANX On Top and In Control Chic Sleeveless Turtleneck (974),Spanx,88,45.94,21,1
11272,SPANX Slimplicity Open Bust Boost Camisole (1814),Spanx,68,39.1,21,1
11280,SPANX On Top and In Control Classic Long Sleeve Top Shapewear,Spanx,98,51.74,21,1
11336,Spanx Undie-tectable High Rise Mid-Thigh 907A,Spanx,58,28.54,21,1
11354,SPANX On Top and In Control Long Sleeve Turtleneck (973),Spanx,118,60.06,21,1
14841,A Pea in the Pod: Mama Spanx Full Length Maternity Pantyhose,Spanx,28,11.06,17,1
14842,A Pea in the Pod: Spanx Power Mama Panty,Spanx,38,17.06,17,1
14941,Motherhood Maternity: Assets By Sara Blakely - Perfect Pantyhose (sheer),Spanx,16,7.55,17,1
15811,SPANXÂ® - In-Power Line Super Higher Power - Nude,Spanx,38,17.63,2,1
26364,Spanx for Men Cotton Control Deep V-Neck Medium Compression 629,Spanx,58,29.93,23,1
11776,Simple Luxe Triangle Cup Camisole.,Spree,22.01,12.15,21,1
12214,2 Piece Set: Cheetah Animal Print Pink or Purple Removable Strap Bra and Panty Set,Spree,19.99,10.29,21,1
